cod_ibge,municipio,uf,domicilios,esgoto_inadequado_pct,esgoto_adequado_pct,esgoto_rede_pct,fossa_septica_pct,fossa_rudimentar_pct,sem_banheiro_pct,agua_rede_pct,agua_poco_profundo_pct,agua_poco_raso_pct,agua_nascente_pct,agua_carropipa_pct,agua_chuva_pct,agua_superficial_pct,agua_sem_rede_pct
4100103,Abatiá,PR,2714,27.49,72.44,45.76,26.68,25.87,0.04,79.55,6.6,0.33,13.41,0.0,0.0,0.11,19.16
4100202,Adrianópolis,PR,2319,39.59,60.03,32.51,27.51,32.82,0.04,52.52,1.03,0.09,45.84,0.04,0.0,0.43,46.31
4100301,Agudos do Sul,PR,3633,65.65,34.19,19.98,14.2,65.21,0.14,56.76,27.03,5.53,10.46,0.0,0.0,0.06,36.36
4100400,Almirante Tamandaré,PR,40796,13.52,86.33,69.66,16.67,12.05,0.0,94.94,2.11,0.58,2.16,0.0,0.0,0.01,4.06
4100459,Altamira do Paraná,PR,1330,82.11,17.82,11.88,5.94,81.88,0.0,63.91,15.71,1.58,18.5,0.23,0.0,0.08,29.47
4100509,Altônia,PR,7197,38.18,61.82,50.62,11.2,38.07,0.01,81.96,16.94,0.38,0.64,0.0,0.01,0.04,10.89
4100608,Alto Paraná,PR,5065,33.6,66.36,59.19,7.17,33.6,0.0,87.6,10.54,0.34,1.48,0.0,0.0,0.0,10.54
4100707,Alto Piquiri,PR,3683,33.51,66.47,56.94,9.53,33.51,0.0,86.53,11.11,0.87,1.33,0.0,0.05,0.03,5.78
4100806,Alvorada do Sul,PR,3888,50.67,49.33,0.49,48.84,50.64,0.0,83.62,14.74,0.51,0.87,0.15,0.0,0.03,12.91
4100905,Amaporã,PR,1735,62.07,37.93,37.52,0.4,61.96,0.0,79.14,19.94,0.17,0.46,0.0,0.0,0.12,5.65
4101002,Ampére,PR,7293,15.12,84.82,65.5,19.32,15.1,0.0,80.42,11.83,1.34,6.35,0.0,0.0,0.03,8.52
4101051,Anahy,PR,1116,16.58,83.33,0.9,82.44,16.58,0.0,82.62,6.27,0.27,10.84,0.0,0.0,0.0,16.49
4101101,Andirá,PR,7475,18.15,81.79,62.52,19.28,17.9,0.0,95.68,3.0,0.66,0.62,0.0,0.01,0.01,3.99
4101150,Ângulo,PR,1221,52.17,47.83,2.13,45.7,52.01,0.0,85.75,12.78,0.49,0.98,0.0,0.0,0.0,11.63
4101200,Antonina,PR,6523,22.43,77.05,60.28,16.77,12.14,0.05,87.71,2.04,0.6,8.34,0.02,0.03,1.06,11.64
4101309,Antônio Olinto,PR,2771,61.13,38.58,2.2,36.38,60.41,0.18,31.43,28.15,28.11,11.91,0.0,0.0,0.25,65.93
4101408,Apucarana,PR,48133,13.44,86.51,80.44,6.07,13.4,0.0,96.46,1.63,0.32,1.56,0.0,0.01,0.0,2.32
4101507,Arapongas,PR,43965,10.06,89.93,74.68,15.24,10.06,0.0,95.27,3.78,0.24,0.7,0.0,0.01,0.0,2.48
4101606,Arapoti,PR,9190,22.4,77.6,70.21,7.39,21.93,0.02,87.5,5.92,0.78,5.66,0.01,0.03,0.02,11.84
4101655,Arapuã,PR,1337,93.72,5.91,0.52,5.39,92.89,0.07,50.41,31.04,1.57,16.83,0.0,0.0,0.15,28.2
4101705,Araruna,PR,5462,31.73,68.24,52.29,15.95,31.66,0.02,84.44,9.61,1.45,4.41,0.0,0.05,0.0,11.22
4101804,Araucária,PR,53283,9.23,90.52,79.57,10.95,6.34,0.01,85.95,8.06,3.11,0.12,0.06,0.01,0.01,8.01
4101853,Ariranha do Ivaí,PR,894,92.84,6.82,1.57,5.26,92.17,0.11,56.6,9.84,1.45,31.77,0.11,0.0,0.11,32.1
4101903,Assaí,PR,5145,18.99,80.86,74.42,6.43,17.41,0.02,88.94,6.28,1.07,3.54,0.0,0.02,0.0,9.29
4102000,Assis Chateaubriand,PR,13907,51.67,48.29,38.4,9.89,51.54,0.01,89.82,5.98,2.37,1.76,0.0,0.01,0.03,8.38
4102109,Astorga,PR,9560,24.65,75.31,71.58,3.73,24.62,0.0,93.31,5.49,0.44,0.74,0.0,0.0,0.01,6.05
4102208,Atalaia,PR,1469,27.09,72.91,4.15,68.75,27.09,0.0,91.22,8.51,0.2,0.07,0.0,0.0,0.0,5.38
4102307,Balsa Nova,PR,4792,23.98,75.9,21.97,53.92,23.81,0.02,86.12,8.6,3.51,1.54,0.0,0.02,0.1,11.41
4102406,Bandeirantes,PR,11315,5.81,94.07,91.71,2.36,5.42,0.03,91.85,5.72,0.27,1.87,0.03,0.0,0.04,6.74
4102505,Barbosa Ferraz,PR,4306,38.16,61.77,35.28,26.5,37.92,0.09,82.54,10.24,1.0,5.97,0.12,0.05,0.09,16.4
4102604,Barracão,PR,3602,78.01,21.77,5.72,16.05,78.01,0.0,87.45,3.89,6.64,1.94,0.03,0.0,0.0,8.86
4102703,Barra do Jacaré,PR,1045,40.86,59.04,6.89,52.15,40.77,0.0,72.34,25.26,0.0,2.2,0.0,0.0,0.1,21.24
4102752,Bela Vista da Caroba,PR,1461,10.54,89.46,1.57,87.89,10.34,0.14,62.29,10.54,4.11,22.93,0.07,0.0,0.0,29.36
4102802,Bela Vista do Paraíso,PR,5533,35.37,64.61,45.17,19.45,35.33,0.0,96.6,2.71,0.09,0.58,0.0,0.02,0.0,2.91
4102901,Bituruna,PR,5183,39.65,60.22,41.02,19.2,37.72,0.1,63.17,1.6,8.93,26.1,0.0,0.0,0.1,35.73
4103008,Boa Esperança,PR,1731,77.3,22.7,1.62,21.09,77.3,0.0,77.82,19.35,0.75,1.96,0.06,0.0,0.06,18.02
4103024,Boa Esperança do Iguaçu,PR,881,89.9,9.99,1.25,8.74,89.67,0.0,47.11,19.52,10.22,23.16,0.0,0.0,0.0,51.42
4103040,Boa Ventura de São Roque,PR,2239,91.83,8.13,2.5,5.63,90.44,0.8,44.35,6.48,2.81,46.0,0.0,0.0,0.27,52.08
4103057,Boa Vista da Aparecida,PR,2898,63.22,36.75,26.16,10.59,62.94,0.0,74.84,6.94,2.73,15.39,0.03,0.0,0.03,24.74
4103107,Bocaiúva do Sul,PR,4650,29.57,70.06,39.14,30.92,27.87,0.13,68.56,3.81,5.66,21.7,0.0,0.09,0.04,29.7
4103156,Bom Jesus do Sul,PR,1540,88.7,10.97,0.58,10.39,88.18,0.39,83.77,3.38,7.53,5.32,0.0,0.0,0.0,5.32
4103206,Bom Sucesso,PR,2440,97.01,2.95,1.31,1.64,96.84,0.0,88.11,7.38,0.53,3.73,0.0,0.0,0.16,9.67
4103222,Bom Sucesso do Sul,PR,1181,17.44,82.56,0.68,81.88,17.44,0.0,53.34,13.55,5.33,27.69,0.0,0.0,0.0,45.47
4103305,Borrazópolis,PR,3054,82.25,17.71,0.49,17.22,82.22,0.0,87.1,2.19,1.47,9.2,0.0,0.0,0.03,9.99
4103354,Braganey,PR,1862,97.1,2.85,0.16,2.69,97.05,0.05,78.09,5.37,2.09,14.34,0.0,0.0,0.0,21.48
4103370,Brasilândia do Sul,PR,1424,93.82,6.18,0.84,5.34,93.82,0.0,79.35,16.22,1.69,2.67,0.0,0.0,0.0,20.22
4103404,Cafeara,PR,1008,88.89,11.11,0.69,10.42,88.79,0.0,82.44,16.17,0.2,1.19,0.0,0.0,0.0,16.57
4103453,Cafelândia,PR,6776,14.4,85.54,80.14,5.4,14.34,0.0,90.13,6.35,0.4,3.13,0.0,0.0,0.0,9.12
4103479,Cafezal do Sul,PR,1730,97.86,2.14,0.87,1.27,97.86,0.0,85.55,12.25,0.92,1.27,0.0,0.0,0.0,6.88
4103503,Califórnia,PR,3185,77.83,22.17,15.64,6.53,77.83,0.0,85.31,3.86,1.73,9.04,0.0,0.03,0.0,13.31
4103602,Cambará,PR,8363,4.59,95.34,94.12,1.22,4.5,0.01,93.39,4.54,1.26,0.79,0.01,0.01,0.0,5.06
4103701,Cambé,PR,39157,3.57,96.39,94.15,2.24,3.56,0.01,96.34,3.12,0.18,0.29,0.0,0.01,0.02,2.37
4103800,Cambira,PR,3530,38.5,61.39,14.5,46.88,38.47,0.0,86.23,3.88,1.02,8.67,0.17,0.0,0.03,13.54
4103909,Campina da Lagoa,PR,6022,96.28,3.67,1.91,1.76,96.21,0.0,88.39,3.69,0.88,6.97,0.0,0.0,0.02,11.13
4103958,Campina do Simão,PR,1379,95.43,4.5,0.51,3.99,94.71,0.15,41.77,8.41,3.7,45.98,0.07,0.07,0.0,25.82
4104006,Campina Grande do Sul,PR,16927,8.5,91.39,77.69,13.7,7.31,0.03,86.07,3.28,2.57,7.9,0.0,0.02,0.03,10.86
4104055,Campo Bonito,PR,1463,97.47,2.53,0.62,1.91,97.47,0.0,67.19,13.33,0.82,18.59,0.07,0.0,0.0,28.57
4104105,Campo do Tenente,PR,2460,48.58,51.26,30.61,20.65,47.64,0.0,89.47,6.02,2.15,2.15,0.0,0.0,0.08,6.3
4104204,Campo Largo,PR,49352,16.09,83.78,70.62,13.16,15.07,0.09,88.02,3.92,2.75,5.0,0.01,0.01,0.03,10.21
4104253,Campo Magro,PR,10871,21.65,78.21,50.36,27.84,18.69,0.03,78.44,7.64,2.27,11.22,0.0,0.02,0.06,17.16
4104303,Campo Mourão,PR,37342,6.73,93.24,87.99,5.25,6.71,0.0,95.42,2.75,0.41,1.38,0.0,0.01,0.0,2.79
4104402,Cândido de Abreu,PR,5588,67.66,31.84,24.95,6.89,66.27,0.93,54.53,2.25,5.15,37.67,0.0,0.09,0.18,41.5
4104428,Candói,PR,5317,42.56,57.27,35.15,22.12,42.47,0.0,60.3,7.39,5.13,27.1,0.0,0.0,0.02,36.92
4104451,Cantagalo,PR,3894,28.09,71.8,45.45,26.35,27.91,0.05,78.53,3.7,3.57,14.0,0.03,0.03,0.03,19.34
4104501,Capanema,PR,7854,23.16,76.81,44.18,32.63,23.08,0.01,82.81,15.0,1.04,1.02,0.04,0.0,0.04,4.84
4104600,Capitão Leônidas Marques,PR,5488,79.28,20.39,2.68,17.71,79.25,0.0,83.55,13.16,0.42,2.79,0.0,0.02,0.0,15.47
4104659,Carambeí,PR,7903,12.96,86.95,72.85,14.11,12.17,0.03,79.3,14.7,2.01,2.81,0.0,0.03,0.23,19.68
4104709,Carlópolis,PR,6181,24.93,74.94,65.77,9.17,24.83,0.03,71.91,7.2,7.13,12.99,0.06,0.03,0.6,27.36
4104808,Cascavel,PR,129853,5.75,94.17,91.28,2.89,5.69,0.0,87.61,10.84,0.34,1.16,0.0,0.0,0.0,5.15
4104907,Castro,PR,25030,23.14,76.59,68.78,7.81,22.03,0.02,78.74,7.46,1.91,11.53,0.0,0.05,0.2,20.0
4105003,Catanduvas,PR,3371,81.28,18.69,0.53,18.15,81.28,0.0,67.72,18.87,0.62,12.76,0.0,0.0,0.03,22.04
4105102,Centenário do Sul,PR,4243,76.9,23.07,21.99,1.08,76.83,0.0,86.73,11.19,0.85,1.18,0.0,0.0,0.0,8.11
4105201,Cerro Azul,PR,5839,41.36,57.68,31.87,25.81,36.75,0.1,53.88,1.82,0.51,41.5,0.0,0.03,2.12,44.15
4105300,Céu Azul,PR,4177,20.35,79.65,67.97,11.68,20.35,0.0,83.36,6.58,0.55,9.46,0.0,0.02,0.02,12.43
4105409,Chopinzinho,PR,7728,24.29,75.47,56.83,18.63,23.99,0.08,74.56,6.34,4.61,14.14,0.0,0.0,0.09,23.25
4105508,Cianorte,PR,29525,17.12,82.84,60.86,21.98,17.07,0.0,91.76,7.17,0.22,0.76,0.0,0.0,0.05,6.87
4105607,Cidade Gaúcha,PR,4244,3.63,96.37,86.88,9.5,3.63,0.0,92.62,6.5,0.09,0.75,0.0,0.0,0.0,5.58
4105706,Clevelândia,PR,5309,19.83,80.09,78.19,1.9,19.19,0.09,88.51,5.05,0.6,5.63,0.06,0.0,0.0,10.53
4105805,Colombo,PR,81736,2.9,96.9,85.1,11.8,1.34,0.0,96.44,1.88,0.49,0.93,0.0,0.01,0.02,1.79
4105904,Colorado,PR,8810,8.65,91.32,88.77,2.54,8.64,0.01,95.3,4.28,0.12,0.26,0.0,0.02,0.0,2.66
4106001,Congonhinhas,PR,3152,73.95,25.82,0.41,25.41,73.48,0.0,58.53,3.08,1.17,36.29,0.0,0.03,0.19,36.14
4106100,Conselheiro Mairinck,PR,1341,25.28,73.68,70.62,3.06,23.27,0.07,79.27,7.23,1.86,11.11,0.07,0.0,0.3,19.99
4106209,Contenda,PR,6796,29.3,70.63,51.87,18.76,28.68,0.01,70.78,17.07,10.15,1.84,0.0,0.0,0.06,18.94
4106308,Corbélia,PR,6417,29.3,70.67,61.59,9.09,29.23,0.0,86.86,6.73,1.32,5.0,0.0,0.05,0.02,10.58
4106407,Cornélio Procópio,PR,16959,6.99,92.94,90.84,2.1,6.8,0.01,96.37,1.83,0.1,1.6,0.04,0.01,0.01,3.1
4106456,Coronel Domingos Soares,PR,2006,79.31,20.34,11.96,8.37,79.11,0.0,50.45,8.92,1.55,39.03,0.0,0.0,0.0,41.13
4106506,Coronel Vivida,PR,8594,49.94,50.03,44.16,5.88,49.51,0.05,75.16,11.02,2.41,11.23,0.08,0.02,0.01,19.05
4106555,Corumbataí do Sul,PR,1468,32.7,67.3,56.61,10.69,32.49,0.07,67.78,23.16,0.48,8.51,0.0,0.0,0.07,20.16
4106571,Cruzeiro do Iguaçu,PR,1547,97.29,2.71,0.9,1.81,96.9,0.0,72.46,12.99,1.49,12.8,0.0,0.0,0.19,25.53
4106605,Cruzeiro do Oeste,PR,8710,25.74,74.17,62.47,11.7,25.69,0.01,87.53,11.7,0.14,0.61,0.0,0.0,0.0,5.02
4106704,Cruzeiro do Sul,PR,1729,96.41,3.53,0.75,2.78,96.41,0.0,79.58,18.16,0.12,2.08,0.0,0.06,0.0,18.62
4106803,Cruz Machado,PR,5682,52.09,47.62,15.29,32.33,50.19,0.26,35.6,7.06,35.55,20.45,1.06,0.02,0.21,56.37
4106852,Cruzmaltina,PR,1076,94.7,5.3,1.3,4.0,94.52,0.09,68.03,10.59,0.65,20.54,0.0,0.0,0.0,30.3
4106902,Curitiba,PR,685874,1.04,98.77,97.17,1.6,0.46,0.02,97.66,2.09,0.07,0.02,0.02,0.02,0.0,0.44
4107009,Curiúva,PR,5044,57.26,42.62,4.28,38.34,56.66,0.08,73.67,5.51,1.39,19.29,0.02,0.0,0.04,23.77
4107108,Diamante do Norte,PR,1887,32.11,67.89,57.18,10.7,32.11,0.0,87.44,8.37,4.08,0.11,0.0,0.0,0.0,11.66
4107124,Diamante do Sul,PR,1183,92.98,6.93,0.68,6.26,92.48,0.17,59.51,5.07,1.35,32.8,0.76,0.0,0.34,33.81
4107157,Diamante D'Oeste,PR,1687,79.55,20.27,2.43,17.84,79.37,0.06,71.01,17.43,0.89,9.31,1.36,0.0,0.0,27.27
4107207,Dois Vizinhos,PR,16963,29.39,70.56,57.87,12.69,29.3,0.01,82.22,8.46,1.43,7.88,0.01,0.0,0.0,16.57
4107256,Douradina,PR,3461,97.2,2.74,1.82,0.92,97.2,0.0,90.12,8.87,0.26,0.55,0.0,0.0,0.12,6.15
4107306,Doutor Camargo,PR,2527,14.96,85.04,41.91,43.13,14.96,0.0,89.99,9.66,0.2,0.12,0.04,0.0,0.0,6.57
4107405,Enéas Marques,PR,2207,84.19,15.77,1.99,13.77,83.82,0.05,62.35,28.0,1.09,8.02,0.54,0.0,0.0,16.45
4107504,Engenheiro Beltrão,PR,4798,69.11,30.83,18.03,12.8,69.09,0.0,90.89,6.25,0.4,2.23,0.0,0.0,0.0,7.57
4107520,Esperança Nova,PR,709,54.58,45.42,0.85,44.57,54.58,0.0,75.6,23.55,0.28,0.56,0.0,0.0,0.0,9.59
4107538,Entre Rios do Oeste,PR,1711,56.58,42.96,1.69,41.26,56.34,0.0,96.03,3.33,0.23,0.29,0.0,0.06,0.0,0.53
4107546,Espigão Alto do Iguaçu,PR,1734,96.02,3.86,0.17,3.69,91.81,4.09,50.87,17.88,9.86,21.22,0.0,0.0,0.0,48.39
4107553,Farol,PR,1137,33.25,66.67,0.97,65.7,33.25,0.0,67.37,26.74,0.53,5.19,0.18,0.0,0.0,31.4
4107603,Faxinal,PR,6106,59.3,40.65,38.55,2.1,59.04,0.0,89.03,2.28,0.69,7.99,0.0,0.0,0.02,10.47
4107652,Fazenda Rio Grande,PR,50435,4.25,95.56,91.0,4.56,4.05,0.0,97.17,1.32,1.37,0.07,0.0,0.01,0.0,2.25
4107702,Fênix,PR,1773,98.42,1.58,1.07,0.51,98.36,0.0,85.79,11.96,0.45,1.8,0.0,0.0,0.0,12.75
4107736,Fernandes Pinheiro,PR,2163,87.15,12.48,5.36,7.12,86.59,0.0,69.35,6.75,9.71,14.1,0.0,0.0,0.09,28.43
4107751,Figueira,PR,2946,49.52,45.18,42.94,2.24,39.41,0.0,91.99,2.44,0.1,5.4,0.0,0.0,0.07,4.51
4107801,Floraí,PR,1933,77.65,22.35,21.62,0.72,77.6,0.0,94.26,5.38,0.05,0.31,0.0,0.0,0.0,4.35
4107850,Flor da Serra do Sul,PR,1625,87.08,12.86,1.6,11.26,86.4,0.06,52.62,10.46,11.75,24.86,0.06,0.0,0.25,44.18
4107900,Floresta,PR,3872,61.05,38.92,2.82,36.11,61.0,0.0,96.98,2.07,0.62,0.34,0.0,0.0,0.0,2.82
4108007,Florestópolis,PR,4264,37.52,62.45,53.56,8.89,37.5,0.0,93.81,3.47,0.16,2.51,0.0,0.0,0.02,2.39
4108106,Flórida,PR,968,3.51,96.38,92.05,4.34,3.51,0.0,95.87,4.13,0.0,0.0,0.0,0.0,0.0,3.93
4108205,Formosa do Oeste,PR,3014,84.47,15.46,0.5,14.96,84.47,0.0,74.19,15.0,3.88,6.87,0.03,0.03,0.0,24.05
4108304,Foz do Iguaçu,PR,100235,11.04,88.89,79.33,9.56,9.98,0.01,96.23,2.98,0.47,0.15,0.0,0.01,0.01,1.65
4108320,Francisco Alves,PR,2863,37.06,62.91,50.16,12.75,37.02,0.0,86.45,9.64,2.27,1.64,0.0,0.0,0.0,10.93
4108403,Francisco Beltrão,PR,36858,20.32,79.58,70.62,8.96,20.17,0.02,87.43,7.63,0.88,3.94,0.01,0.02,0.01,11.25
4108452,Foz do Jordão,PR,1781,84.5,15.27,1.52,13.76,83.72,0.0,86.81,4.94,0.95,7.24,0.0,0.0,0.0,11.79
4108502,General Carneiro,PR,3835,29.62,70.01,54.92,15.1,26.15,0.0,79.01,3.05,7.74,9.78,0.26,0.0,0.08,19.77
4108551,Godoy Moreira,PR,1184,29.9,70.1,0.08,70.02,29.9,0.0,65.29,26.18,1.01,7.43,0.0,0.0,0.08,20.19
4108601,Goioerê,PR,10761,22.13,77.85,58.13,19.72,21.1,0.02,93.4,5.02,0.71,0.82,0.0,0.0,0.0,4.44
4108650,Goioxim,PR,2305,94.32,5.25,0.35,4.9,93.71,0.22,42.43,4.38,4.9,48.2,0.0,0.0,0.09,53.28
4108700,Grandes Rios,PR,2121,98.73,1.08,0.33,0.75,98.3,0.0,70.53,5.09,1.51,22.77,0.05,0.0,0.0,28.81
4108809,Guaíra,PR,11741,34.04,65.9,55.26,10.64,33.5,0.03,92.3,6.11,1.19,0.27,0.0,0.0,0.03,5.5
4108908,Guairaçá,PR,2431,98.89,1.07,0.74,0.33,98.85,0.04,85.19,14.11,0.12,0.49,0.0,0.0,0.0,3.13
4108957,Guamiranga,PR,2793,89.15,10.17,0.21,9.95,88.94,0.0,52.24,3.72,27.03,16.79,0.0,0.0,0.14,35.37
4109005,Guapirama,PR,1730,13.35,86.59,69.42,17.17,13.18,0.0,83.47,7.23,3.82,5.38,0.12,0.0,0.0,15.14
4109104,Guaporema,PR,833,81.75,18.25,0.12,18.13,81.75,0.0,80.79,17.77,0.36,1.08,0.0,0.0,0.0,16.33
4109203,Guaraci,PR,1815,91.4,8.54,0.77,7.77,91.24,0.0,84.3,13.5,0.33,1.82,0.0,0.0,0.0,14.82
4109302,Guaraniaçu,PR,5255,57.91,42.0,34.46,7.54,56.52,0.11,60.88,10.03,3.14,25.78,0.0,0.02,0.11,36.96
4109401,Guarapuava,PR,63944,14.8,84.78,81.59,3.19,13.81,0.04,93.12,1.51,1.41,3.58,0.0,0.01,0.03,6.46
4109500,Guaraqueçaba,PR,2577,48.51,50.8,29.76,21.03,43.11,0.31,31.04,4.35,0.31,47.19,0.04,0.23,16.76,65.77
4109609,Guaratuba,PR,15359,8.65,90.49,70.63,19.86,6.58,0.05,85.08,1.35,0.42,5.94,0.03,0.03,0.24,8.89
4109658,Honório Serpa,PR,1775,93.92,5.97,3.32,2.65,93.3,0.06,49.86,15.04,5.69,29.35,0.0,0.0,0.06,49.24
4109708,Ibaiti,PR,10746,55.13,44.62,30.96,13.66,54.0,0.03,85.32,4.09,0.78,9.45,0.08,0.03,0.08,12.59
4109757,Ibema,PR,2350,95.79,4.21,0.47,3.74,95.74,0.0,87.87,4.26,0.6,7.28,0.0,0.0,0.0,11.79
4109807,Ibiporã,PR,18786,2.87,97.11,95.93,1.19,2.85,0.0,98.51,1.05,0.06,0.37,0.0,0.0,0.01,1.1
4109906,Icaraíma,PR,3335,98.53,1.38,0.69,0.69,98.44,0.03,81.29,18.14,0.21,0.21,0.0,0.0,0.0,16.37
4110003,Iguaraçu,PR,1957,65.82,34.13,9.04,25.09,65.76,0.0,94.28,3.93,0.77,1.02,0.0,0.0,0.0,5.47
4110052,Iguatu,PR,828,96.5,3.38,2.66,0.72,96.5,0.0,80.8,10.14,0.24,8.7,0.0,0.0,0.0,14.86
4110078,Imbaú,PR,4751,49.06,50.75,44.54,6.21,48.26,0.06,80.55,9.35,0.95,8.57,0.38,0.06,0.06,16.38
4110102,Imbituva,PR,10314,34.65,65.26,58.12,7.15,34.56,0.0,86.73,5.31,4.44,3.47,0.0,0.0,0.03,8.22
4110201,Inácio Martins,PR,3294,54.77,43.69,39.4,4.28,50.94,0.15,70.25,3.22,5.62,20.52,0.03,0.0,0.18,28.02
4110300,Inajá,PR,996,93.47,6.53,2.61,3.92,93.27,0.0,94.28,5.22,0.1,0.3,0.0,0.0,0.1,4.72
4110409,Indianópolis,PR,1667,56.21,43.73,1.2,42.53,56.03,0.06,87.82,10.44,0.36,0.9,0.0,0.0,0.0,8.46
4110508,Ipiranga,PR,4914,57.92,41.39,32.44,8.95,57.47,0.12,46.3,17.62,19.76,16.02,0.06,0.0,0.18,51.75
4110607,Iporã,PR,5761,55.39,44.61,39.8,4.81,55.32,0.0,90.16,7.93,1.11,0.61,0.0,0.0,0.02,6.28
